label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,note,compound,compoundId,expectedRtDiff,ppmDiff,parent,24_154,24_155,24_156,24_157,24_158,24_159,24_160,24_161,24_162,24_163,24_164,24_165,24_166,24_167,24_168,24_169,24_170,24_171,24_172,24_173,24_174,24_175,24_176,24_177,24_178,24_179,24_180,24_181,24_182,24_183,24_184,24_185,24_186,24_187,24_188,24_189,24_190,24_191,24_192,24_193,24_194,24_195,24_196,24_197,24_198,24_199,24_200,24_201,24_202,24_203,24_204,24_205,24_206,24_207,blank1,blank2,blank3,blank4,blank5,blank6
g,0,66,19,331.0696,6.586489,0.850978,,dAMP,C00360,-1,4.332419,331.0696,189775.2,4215.471,851.5674,518913.5,0,0,612947.1,0,0,411749,0,0,371119,813.219,0,577635.5,0,0,381384.7,0,0,538778.6,0,789.7615,460204.5,0,0,405820.2,16610.29,0,331338.8,0,0,615059.1,0,0,297835.3,0,0,499795.6,0,0,539207.8,7243.419,0,347679.5,0,0,362990.7,3042.661,0,536847.4,0,530.7443,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,67,17,332.0732,6.588618,0.8474405,,dAMP,C00360,-1,3035.643,332.0732,7722.245,0,0,42132.64,0,0,56247.65,0,0,21053.97,0,0,31785.71,0,0,51583.92,0,0,30254.23,0,0,39694.04,0,0,36304.61,0,0,30125.1,659.2574,0,27378.38,0,0,53186.61,0,0,24721.29,0,0,45276.87,0,0,41212.81,0,0,29219.38,0,0,29344.9,0,0,46358.55,0,0,0,0,0,0,481.5006,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,68,9,333.0684,6.586716,0.7802286,,dAMP,C00360,-1,6041.605,333.0684,945.4075,0,0,15338.88,0,0,16878.83,0,0,8026.997,0,0,5296.933,680.772,0,15862.2,0,0,3106.122,0,0,14069.93,0,0,9470.647,0,0,13160.36,0,0,5102.169,0,694.1647,16482.79,0,0,6683.387,0,0,11406.39,0,0,8902.104,939.204,0,7010.446,0,0,5135.388,0,0,14375.26,0,0,0,0,0,503.6801,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,69,12,250.0942,16.91175,0.8532997,,deoxyadenosine,C00559,-1,4012.892,250.0942,41522.96,0,0,264833,0,0,234817.8,0,0,141561.4,0,0,100896.9,0,0,107587.4,0,0,35936.52,0,0,265330.5,0,0,109431.2,0,0,160461,0,0,86917.3,0,0,132405.1,0,0,180776.6,0,0,257905.1,0,4336.829,173481.7,0,0,31081.67,0,0,279343.7,0,0,335574.1,17475.36,3106.438,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,70,18,259.1046,6.093969,0.8478818,,deoxyinosine,C05512,-1,27842.47,259.1046,16578.4,0,6768.768,94196.3,749.226,0,71619.8,3003.852,0,48330.75,490.2303,1522.734,37840.53,593.4421,2106.971,70830.21,1858.067,991.3566,18718.55,2923.018,12722.3,63234.12,770.9468,2645.572,35482.22,3754.645,691.6927,63643.48,0,1639.736,42401.91,633.4414,2812.692,64265.68,0,930.7079,45955.73,5144.062,803.0125,67730.45,2393.293,933.3672,52802.34,2133.157,5061.09,46026.66,5615.25,2428.994,58813.2,0,3436.048,79082.2,663.1367,1453.617,0,0,743.9298,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,71,19,258.0997,6.035155,0.8501151,,deoxyinosine,C05512,-1,23856.44,258.0997,225577.9,2211.279,19883.92,917520.6,25851.83,2224.048,732043,54159.2,3996.52,436730.4,600.1662,11683.48,368588.6,8403.198,11316.65,847405.4,15354.3,9021.24,355999.7,10874.87,79071.07,675857.6,51958.63,50384.16,477410.7,20477.92,2601.764,611951.8,5445.504,9309.871,445763,7207.549,37181.71,678936.9,1477.046,22839.45,537481.3,28171.28,12521.89,713858,10978.69,23678.21,524629.7,17070.56,23480.8,490281.7,63101.68,7621.039,560526.8,1324.375,25786.21,791375.1,11498.04,18823.63,2645.079,1677.545,12174.5,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,72,18,252.0837,6.055764,0.8433267,,deoxyinosine,C05512,-1,8.534748,252.0837,69468.8,665.2924,6415.905,9821.375,748.9401,9415.234,77339.77,9242.301,537.1826,118958.7,0,4005.817,130189.1,1907.718,5867.971,20895.68,2064.552,1779.792,116886.5,925.9547,11601.8,91176.34,8805.712,17164.32,114583.4,8981.768,724.7897,35216.93,730.0467,1497.615,17244.55,2438.723,8777.033,97135.46,559.101,2850.125,14252.71,10309.45,2041.805,52495.28,2162.827,3365.221,95203.56,4438.66,5842.155,1111.621,8390.834,1337.018,86101.03,570.3666,3863.687,32501,5350.214,4255.218,6718.692,22339.69,7531.486,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,73,18,232.0874,3.971883,0.8537028,,deoxyuridine,C00526,-1,17593.98,232.0874,144737.8,652.835,0,1630572,2220.508,0,1187313,2447.585,1171.254,311960.8,0,0,276119.4,0,0,1605106,677.1656,674.9356,259753.9,1114.891,1364.698,997529.8,1265.112,0,321857,708.4681,0,1072226,0,1042.85,1148661,602.7815,0,1127719,0,1255.303,1001103,688.5558,0,1066164,556.232,0,990586.2,0,1488.889,1289939,2465.128,653.2076,513705.2,0,0,1286630,1463.432,0,1768.511,1061.113,905.9214,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,74,16,233.0896,3.938281,0.8482708,,deoxyuridine,C00526,-1,21988.35,233.0896,10122.57,0,0,139652.7,0,658.1762,97534.97,611.5769,0,29185.61,0,0,15358.91,0,588.1163,134182,0,850.6397,18941.71,0,0,74267.12,0,854.4724,26414.57,0,0,87422.89,575.8522,0,94095.52,0,0,80712.22,0,0,91765.31,0,0,93682.3,0,557.7583,76232.55,4439.668,0,105297.5,1518.179,0,43937.31,0,0,103800.7,0,0,0,0,771.7062,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,75,53,346.0567,7.046864,0.8527122,,dGMP,C00362,-1,2899.698,346.0567,1.45E+07,933778.9,1.60E+07,446964.4,3495624,6958605,4707936,1.43E+07,223281.5,1.57E+07,127604.5,6040166,2.12E+07,4074400,6853886,763247.8,5112574,6546204,1.63E+07,2979928,1.93E+07,5493519,1.68E+07,1.46E+07,1.53E+07,6821741,536594.9,1480621,961151.4,2035111,370600.4,1933420,7197300,7449396,194318.1,1.44E+07,659006.2,1.03E+07,8233861,3065241,2982112,4969325,8109776,7917876,8322980,85782.58,1.97E+07,5589993,5050113,269182,1.24E+07,1544738,7010164,4101392,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,76,49,347.0599,7.044371,0.8522457,,dGMP,C00362,-1,9.056886,347.0599,1461459,106762.2,1555265,27385.93,372177.1,677112.1,482582.2,1405066,10676.42,1519426,7387.992,589115.4,2113144,423655.2,681315,99233.95,509805,652590.4,1692641,307165.7,1915063,556663.3,1635626,1438886,1530884,687499.7,52142.9,160502.3,107887,233776.6,29097.06,222274.2,759267.2,772044.8,13272.46,1448910,74885.73,1037774,837267.9,338306.3,316005.9,484800.7,802746.5,813378.2,842984.9,1385.716,1972214,542583.3,529107.6,22513.97,1295966,168482.8,736838.1,439899,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,77,53,115.0032,10.85105,0.8484811,,fumarate,C00122,-1,8686.495,115.0032,1484397,101626.2,1921175,56831.91,394306.2,372003.4,521828,1416337,15451.56,1858192,17282.52,572529.1,1609875,747395.4,646318.9,150416.3,1011226,1117277,3356840,867961.8,4295505,470098.9,1529598,1427228,1490512,377122.9,48012.89,233784.2,81301.37,160837.2,26418.03,244070.9,972185,388309.8,21797.73,1705267,54571.23,1210833,568001.7,529344.8,359612.4,252778.3,432947.1,655991.8,1357506,4125.252,1512732,363743.8,476022.3,21235.94,1941010,79821.2,646086.3,297790.6,118231.3,97493.12,239666.9,555.5265,253.9028,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,78,34,116.0066,10.84359,0.8467318,,fumarate,C00122,-1,37.88031,116.0066,17830.37,1172.299,27025.42,518.9495,5748.231,4960.012,5479.625,14122.05,0,30199.36,287.3525,4584.616,21132.33,10616.55,7053.78,2229.943,13695.98,17014.18,54170.88,7611.718,69541.11,4051.411,17752.29,23060.98,17826.14,4721.33,270.771,3092.744,1132.594,2114.008,346.9013,2755.879,9972.924,3931.644,0,23067.99,229.1809,19667.44,1152.913,8431.831,5138.938,4038.658,4967.254,8038.941,24220.33,0,17048.86,5569.975,7433.004,218.8511,32777.09,553.9302,5988.275,2422.142,2866.95,2416.625,3791.694,210.1872,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,79,53,784.149,14.8668,0.8507169,,FAD,C00016,-1,1283.892,784.149,233673.4,71354.83,48103.77,406600.3,120105.1,102883.7,490090.4,87539.27,66765.25,313463.9,97729.3,132559.1,431294,139344,78671.88,399921.8,129813.9,88421.45,355376,122671.7,66907.56,395487.2,52611.5,47003.73,291123.8,130823.4,91414.77,207843,107744,73760.03,199705.6,72962.87,61612.27,545839.9,74522.79,55013.65,231130.2,82686.55,81981.15,347165.7,50107.93,102964.9,455124.7,128053.4,30378.98,311401.8,89999.59,81035.16,234144.5,93630.46,26879.78,434640.1,117232.6,40955.77,0,1028.506,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,80,46,785.1532,14.86695,0.849071,,FAD,C00016,-1,4.975119,785.1532,68451,22105.63,13021.24,121833.7,29142.4,22527.93,131271.5,15908.22,22151.91,103431.6,27814.06,27076.7,117006.6,30580.5,14243.6,123861.6,31997.9,23758.98,93590.57,26361.97,14037.75,118351.6,10193.54,2442.314,99395.97,26106.39,26576.89,55419.47,31169.99,14764.51,54846.55,13245.36,13311.01,166841.2,19723.3,7892.397,66983.82,21377.83,9606.092,107452.1,5994.956,33169.17,127903.6,31005.9,5005.417,96517.77,17997.79,22407.99,70368,22825.01,2947.887,139097.1,23492.46,9310.314,0,1044.802,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,81,13,786.1559,14.86543,0.8442069,,FAD,C00016,-1,1272.153,786.1559,10230.85,1720.915,0,19048.45,0,0,26883.05,0,2055.314,9613.576,2111.545,0,22088.99,2273.336,1567.128,18634.54,2469.273,0,11344.25,0,1209.132,19069.58,0,0,13673.92,2100.339,2234.164,10767.67,3807.507,637.5151,12523.9,0,754.4503,44044.11,820.617,0,11527.6,0,0,30335.46,658.3078,1050.442,24338.35,1672.545,0,23679.94,1145.584,0,22595.59,1475.181,0,40870.24,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,82,34,338.9887,14.79079,0.849856,,fructose-1-6-bisphosphate,fructose-1-6-bisphosphate,-1,2962.842,338.9887,28781.72,37597.82,0,123288,53363.27,0,93753.92,5539.574,3002.929,35305,72924.39,0,32082.09,64244.09,2566.694,126550.7,76701.27,0,38931.84,61841.53,0,104328.2,4653.34,0,32259.6,60760.73,738.4535,89274.6,53031.61,1236.386,81231.59,26925.74,0,130029.6,56282.7,0,100628.5,19028.93,1531.095,136823.5,41630.16,3410.255,127503.5,65109.48,0,66243.01,19045.09,1007.045,54282.56,53956.78,881.7392,149443.5,81960.39,2565.377,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,83,27,339.9898,14.80538,0.8465845,,fructose-1-6-bisphosphate,fructose-1-6-bisphosphate,-1,18.31076,339.9898,2572.37,6672.216,0,34386.34,9258.951,1267.887,26820.01,0,0,8513.677,12563.85,0,1352.887,13955.02,1524.571,40101.82,16829.46,0,3979,15873.91,0,26656.49,0,0,7879.439,15574.69,0,31616.34,13778.1,0,24644.59,8089.94,0,23783.23,14814.81,0,31250.25,2989.144,0,38330.58,12332.04,0,25239.27,2743.759,0,22720.77,0,0,9420.648,10972.51,0,41732.18,11198.73,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,84,4,183.0869,1.227593,0.8346936,,glucosamine,C00329,-1,22378.3,183.0869,6005.906,768.5926,8015.383,944.5719,1915.244,8343.183,3114.901,9435.811,2233.637,5160.357,0,13638.47,2037.451,4049.75,13633.3,2223.168,2194.304,11264.23,11861.64,9150.718,9310.2,5934.117,9070.106,36886.9,19774.48,16893.12,2737.693,2800.722,6563.725,1970.023,494.1135,5672.579,10778.84,5757.757,1735.879,10422.61,3391.52,43328.07,10502.27,2213.772,227963,13522.85,22583.34,39731.25,13181.85,1566.646,10750.91,11300.78,3733.772,2841.988,5899.841,3751.504,6905.38,739.0548,3082.543,9053.951,9606.378,0,951.3011,518.4267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,85,37,182.0871,1.180193,0.8543983,,glucosamine,C00329,-1,16795.29,182.0871,128402.4,27947.54,108877,38334.45,75371.58,125602.4,111783.1,157241.8,34880.47,108411.5,28708.96,151232.6,155416.2,85046.01,131213,61304.45,108380.2,110245.3,120139.3,78135.34,190535.4,139747.9,155950.5,366561.8,234576.7,135590.8,57541.89,83737.13,103436.7,81890.05,69183.2,61950.39,145285.7,125756.7,28788.47,117747.1,50528.29,354665.9,134030.2,47943.61,1982889,196706.6,206517.1,351687.4,162717.8,32933.96,185540.9,62950.27,94104.58,58672.51,108433.7,49148.25,107447.8,82605.01,6011.274,1684.652,3468.144,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,86,42,181.0837,1.1819,0.8523513,,glucosamine,C00329,-1,11192.52,181.0837,3640814,1047525,4493534,913618.2,2273898,2943006,3152089,4120090,1154161,3501310,681692.9,4288386,4307910,2134238,3364341,1808400,2453936,3090529,3577676,2257419,5184528,4138078,4423456,1.19E+07,8007323,4354206,1443465,2374887,2767756,1954170,1760814,1766693,4550479,4282482,968070.7,3007928,1801374,1.15E+07,3268930,1771340,5.23E+07,5702070,5738480,1.05E+07,4967013,819070.4,5239610,2707057,2869882,1445538,3349260,1424387,3148775,1833579,116615.7,126713.8,250906.3,2428.883,1990.083,1525.158
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,87,54,180.0787,2.65314,0.8518451,,glucosamine,C00329,-1,5580.367,180.0787,346921.5,453675.4,660141.6,264826.8,923432.9,816393.6,911264.1,666679.8,254669.3,461269.1,301912.8,1037790,739960.8,1088238,740477.8,373645.1,851097.9,626591.5,612727.4,862109.7,607650.2,417232,541178.8,653399.1,743667.5,1133552,460766.8,315984,640909.1,505394,308860.4,502417.8,403582.2,695074,332378.1,506155.1,251865.5,796037.5,639206.4,490889.3,582920.9,655498.1,765432.2,1402269,549061.4,173452.6,1082136,769312.1,367978.2,420030.7,580415.3,509869.8,1401455,445254.7,7373.886,11531.46,20067.26,1610.279,1508.162,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,88,54,146.0454,4.129851,0.8328673,,glutamate,C00025,-1,6852.766,146.0454,4.29E+07,1882130,2354644,1.99E+07,4134858,3789433,6.81E+07,4333346,502631,4.84E+07,546102.2,3831153,5.67E+07,4101378,2755136,3.30E+07,4640100,2591097,4.82E+07,3417710,3152628,5.95E+07,2434116,2092950,5.06E+07,3932191,1023056,2.71E+07,1937000,1514740,1.60E+07,1888992,1666752,7.04E+07,858987.8,1861148,1.50E+07,3658674,1775174,2.98E+07,2002761,2393918,5.64E+07,4496396,1987199,6089638,4739304,2664645,3.03E+07,951437.6,2023992,2.43E+07,5480270,1625615,48252.1,36796.07,19622.72,466.2458,407.3498,575.2011
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,89,54,147.0488,4.112644,0.8479617,,glutamate,C00025,-1,29.57267,147.0488,1124999,40121.55,54677.68,515539.6,82402.58,68551.52,2450678,83671.27,12192.46,1670772,12316.88,91059.57,2095163,86790.69,54311.38,1033489,100569.2,55023.28,1954082,83102.59,77585.19,2402481,65096.46,45068.72,2182622,106635.4,26164.62,1315779,59153.91,43643.02,837854.4,54250.82,48936.94,4132121,29056.68,48985.92,979826.4,114702.3,63337.44,2139543,82835.42,91165.3,4168642,166005.4,68767.33,615773.9,217136.9,104617.3,3509242,51783.53,97103.08,2816196,280956.8,74393.96,732.0197,0,0,647.8373,452.354,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,90,42,148.0519,4.097025,0.8453119,,glutamate,C00025,-1,6791.442,148.0519,72400.07,2110.966,6471.457,24185.72,5119.087,1483.958,77613.69,5691.377,624.4209,343359.7,0,10243.96,606441.6,15881.1,6831.397,330983.2,13576.98,12697.88,1298243,26332.59,14122.51,1610528,19834.93,17341.84,1322063,29521.55,8055.285,1433546,21438.1,10224.14,789365.4,20082.42,19267.59,3520513,11294.81,27250.66,1292048,79361.5,40175.32,2677401,45794.36,53149.32,4468410,91897.95,38338.86,1018376,184779.2,88064.5,5625960,53902.12,77618.3,4393790,254072.7,73490.36,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,91,7,149.0574,3.972749,0.8099896,,glutamate,C00025,-1,13629.47,149.0574,79759.6,23051.37,280161.8,5092.241,41114.29,18260.56,124073.8,386740.6,18145.83,166231.6,6733.943,125546.7,169851.6,102785.6,140123.1,53432.77,86518.66,89062.48,213865.8,47153.22,225740.1,221657.2,142221.3,69431.74,202022.3,130596.1,29516.25,250779.5,30740.18,48015.33,150848,36019.26,86553.08,657887.5,2947.122,69329.13,333019.3,75566,53855.28,735222.2,45589.74,95973.62,1315980,69755.08,100009.8,291866.3,84696.76,80905.99,1799363,26672.33,121605,1448928,152497.9,99001.03,7949.902,8606.995,16769.11,448.1212,494.0389,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,92,13,150.059,4.161134,0.8418454,,glutamate,C00025,-1,20440.53,150.059,8299.49,9503.582,13093.76,7696.749,18561.47,28797.05,14494.36,12638.83,8972.245,51587.55,7801.707,26024.88,86997.05,38779.37,18548.33,38972.69,38417.36,27020.22,167577,11240.92,13286.8,171282.7,31783.11,9609.238,161231.4,19004.16,13107.75,246823.2,23001.45,15212.07,165965.1,7691.807,10305.52,452286.8,6549.983,10623.51,358315.4,18654.09,10151.84,794538,18686.19,10808.05,1492060,149543.7,7003.421,331402.5,71944.6,31235.37,1924248,35218.71,36585.25,1703400,93137.04,28249.08,10765.77,19068.32,20117.87,3225.822,8115.563,14921.79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,93,41,145.0614,1.188913,0.8480366,,glutamine,C00064,-1,6898.931,145.0614,279733.4,137980.6,44469.8,201195,182201.1,68710.36,562289.1,245760.1,30885.04,309058.2,75247.51,95072.8,461428.2,165011.3,58146.3,257684,227234.8,41479.32,248478.9,172720.5,66045.93,413894.3,132655.4,46153.86,440006.8,161255.4,28629.14,209616.9,77195.58,24594.52,168423.8,121947.7,15297.89,473079.1,80042.96,15152.41,105191.4,147883.1,5925.853,134091.8,78335.06,21498.85,408554,205055.2,28646.27,148485,296778,62526.09,276291.3,120724,19657.72,162528.4,237612.6,28738.63,3824.541,753.9073,886.3419,502.1857,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,94,45,307.0785,6.668656,0.8500922,,glutathione,C00051,-1,17.29189,307.0785,47165.52,22694.03,219369.3,2729.681,81746.28,137577.9,35013.1,138564.4,11544.89,70403.02,2686.668,217534.2,52232.52,78773.31,106038,12722.01,96291.03,119386,52741.88,65004.69,288215.6,38411.13,88625.28,210588.3,198254,97597.32,41296.84,13906.05,28794.38,67688.38,2017.014,51381.08,146865.6,34685.87,0,236224.5,6067.275,135418.2,87775.28,10171.83,60600.14,120002.5,12369.22,61657.18,173195.2,1042.792,184816.5,148724.2,41444.22,6532.129,203494.9,147830.3,74208.25,131169.5,885.468,713.681,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g,0,95,12,308.0815,6.682306,0.8357369,,glutathione,C00051,-1,3248.788,308.0815,634.8893,536.7532,17982.59,0,2331.822,6426.88,0,9217.743,0,1725.924,0,17623.77,1866.735,5154.132,7684.525,0,3412.419,11432.35,804.2455,900.425,17643.16,0,5696.436,14125.95,13446.49,5660.357,0,0,708.6999,5742.896,0,597.1155,11243.43,0,0,19172.47,0,5384.113,2900.763,0,3149.887,5783.481,0,2502.718,14600.99,0,9999.162,11084.68,1937.51,0,17975.48,14263.28,6927.218,11407.31,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,96,5,306.0763,6.670142,0.8258678,C12 PARENT,glutathione,C00051,-1,3280.987,306.0761,810.3403,1288.337,947.6091,667.3193,912.967,1233.047,729.3946,834.9142,586.1616,884.3067,504.2645,928.7036,1442.272,614.174,937.971,114895.7,1538.082,644.0732,1103.59,4147.23,1281.272,720.497,809.405,825.9887,187326.5,717.5835,594.6877,610.105,891.224,853.2886,675.3731,566.7092,661.68,925.3771,578.6677,761.056,599.8665,767.7332,1660.622,913.0607,652.5573,744.3599,1100.792,5595.262,1053.852,267154.7,836.3333,728.1249,749.1373,538.2117,633.4532,1147177,6093.975,1277.003,670.9316,656.1938,868.179,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,97,37,307.0788,6.695165,0.8493949,C13-label-1,glutathione,C00051,-1,16.19872,306.0761,47165.52,22694.03,219369.3,1569.749,68659.27,137577.9,859.6257,138564.4,11544.89,0,2686.668,215189.4,2677.056,75660.37,105264.7,10786.75,93055.8,7960.135,874.5877,62943.79,288215.6,34422.76,86736.77,104517.3,198254,97597.32,695.8357,3750.131,28794.38,67688.38,2017.014,51381.08,146865.6,34685.87,703.6198,236224.5,1319.029,90246.01,87775.28,8492.707,4855.308,119289.3,8088.412,61657.18,173195.2,1042.792,933.7238,143092.1,4763.72,6532.129,203494.9,115344.2,74208.25,130380.4,885.468,713.681,737.91,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,98,10,308.0823,6.701132,0.8426194,C13-label-2,glutathione,C00051,-1,3251.571,306.0761,634.8893,536.7532,900.4158,670.3127,2331.822,6426.88,828.3485,9217.743,550.3586,788.8138,0,17623.77,1866.735,4277.981,7684.525,580.156,2235.718,11432.35,804.2455,900.425,17643.16,0,5696.436,14125.95,13446.49,5660.357,0,0,708.6999,5742.896,0,597.1155,4387.466,895.1388,0,0,0,5384.113,2900.763,1313.755,3149.887,5783.481,792.3312,2502.718,7748.74,1909.353,917.6714,3578.023,635.2606,0,17975.48,14263.28,6927.218,11407.31,0,0,0,0,0,474.0156
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,99,1,309.086,6.737097,0.6235837,C13-label-3,glutathione,C00051,-1,6519.936,306.0761,670.6296,759.1228,789.7615,0,780.3602,760.618,0,801.6743,582.5345,0,0,797.9581,800.7924,0,0,588.6915,659.2394,730.3519,610.3437,712.0341,2137.459,0,663.5898,918.1813,0,868.9286,0,0,571.0317,776.7626,576.2556,636.7951,870.1813,958.5161,490.0383,1144.26,590.1145,846.3091,929.2883,661.2764,644.822,0,765.4182,812.9036,653.8368,0,834.6334,1431.774,638.8965,0,764.1065,3610.94,0,602.1017,694.5365,834.2933,865.1549,427.0772,415.3178,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,100,0,310.0876,6.883471,0.1123533,C13-label-4,glutathione,C00051,-1,9781.644,306.0761,612.0323,0,0,0,606.8674,0,751.2809,799.1899,0,768.3378,0,0,1030.319,666.7022,1223.808,525.187,0,847.2436,0,569.7527,820.6959,673.4515,1205.699,2628.787,2013.366,718.3351,0,913.8016,0,714.0922,0,0,0,1075.457,0,768.7155,0,817.9675,0,0,0,0,0,0,0,0,1241.714,720.503,0,0,750.0676,2768.82,0,693.8846,0,746.2653,0,467.7791,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,101,0,311.0926,6.602647,0.1110251,C13-label-5,glutathione,C00051,-1,13054.38,306.0761,726.1628,522.7785,809.1927,548.1781,809.4924,1717.777,1473.771,2900.834,682.6683,1798.347,0,672.1471,1182.001,626.7475,0,558.1261,787.3516,1925.595,808.7152,645.2574,1036.474,659.8799,933.8687,857.9796,1011.048,672.5334,705.1323,566.7107,693.9557,2211.171,0,1125.925,595.8229,827.3422,0,865.8181,651.5746,0,792.6873,791.66,863.942,0,955.0703,0,1380.98,0,2786.341,777.6197,1431.31,533.2548,0,701.9489,0,663.0893,0,825.202,0,451.2842,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
